State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Madhya Pradesh,Sehore,Ashta,Mustard,Sarson(Black),FAQ,09-05-2025,5342,5535,5535
Madhya Pradesh,Sehore,Ichhawar,Bengal Gram(Gram)(Whole),Gram,Non-FAQ,09-05-2025,5501,5510,5501
Madhya Pradesh,Sehore,Ichhawar,Maize,Local,FAQ,09-05-2025,2018,2029,2029
Madhya Pradesh,Sehore,Ichhawar,Mustard,Mustard,FAQ,09-05-2025,5310,5310,5310
Madhya Pradesh,Sehore,Jawar,Bengal Gram(Gram)(Whole),Gram,FAQ,09-05-2025,5910,5970,5970
Madhya Pradesh,Sehore,Jawar,Wheat,Wheat,FAQ,09-05-2025,1800,2876,2510
Madhya Pradesh,Sehore,Nasrullaganj,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),Non-FAQ,09-05-2025,5355,5355,5355
Madhya Pradesh,Sehore,Nasrullaganj,Green Gram Dal (Moong Dal),Green gram,FAQ,09-05-2025,7741,7741,7741
Madhya Pradesh,Sehore,Nasrullaganj,Maize,Local,FAQ,09-05-2025,1718,2099,1990
Madhya Pradesh,Sehore,Nasrullaganj,Maize,Local,Non-FAQ,09-05-2025,1602,2115,1990
Madhya Pradesh,Sehore,Nasrullaganj,Wheat,Wheat,Non-FAQ,09-05-2025,2443,2747,2660
Madhya Pradesh,Sehore,Sehore,Soyabean,Yellow,Non-FAQ,09-05-2025,3200,4425,4410
Madhya Pradesh,Sehore,Sehore,Wheat,Other,FAQ,09-05-2025,2772,2772,2772
Madhya Pradesh,Sehore,Sehore,Wheat,Sharbati,FAQ,09-05-2025,2522,3845,2650
Madhya Pradesh,Sehore,Sehore(F&V),Brinjal,Brinjal,FAQ,09-05-2025,800,1200,1000
Madhya Pradesh,Sehore,Sehore(F&V),Capsicum,Capsicum,FAQ,09-05-2025,2500,3000,2800
Madhya Pradesh,Sehore,Sehore(F&V),Ginger(Green),Green Ginger,FAQ,09-05-2025,2500,3000,2800
Madhya Pradesh,Sehore,Sehore(F&V),Spinach,Organic,FAQ,09-05-2025,1200,2000,1500
Madhya Pradesh,Seoni,Chhpara,Maize,Local,FAQ,09-05-2025,2060,2060,2060
Madhya Pradesh,Seoni,Chhpara,Wheat,Wheat,Non-FAQ,09-05-2025,2480,2480,2480
Madhya Pradesh,Shajapur,Agar,Soyabean,Soyabeen,FAQ,09-05-2025,2200,4450,4435
Madhya Pradesh,Shajapur,Agar,Wheat,Wheat,FAQ,09-05-2025,2220,2748,2470
Madhya Pradesh,Shajapur,Kalapipal,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,09-05-2025,4000,4000,4000
Madhya Pradesh,Shajapur,Kalapipal,Lentil (Masur)(Whole),Masur Dal,FAQ,09-05-2025,5501,6551,6551
Madhya Pradesh,Shajapur,Kalapipal,Mustard,Mustard,FAQ,09-05-2025,5402,5790,5790
Madhya Pradesh,Shajapur,Kalapipal,Soyabean,Yellow,FAQ,09-05-2025,2446,4360,4221
Madhya Pradesh,Shajapur,Nalkehda,Coriander(Leaves),Coriander,FAQ,09-05-2025,6100,6200,6200
Madhya Pradesh,Shajapur,Nalkehda,Lentil (Masur)(Whole),Masur Dal,FAQ,09-05-2025,6142,6450,6450
Madhya Pradesh,Shajapur,Nalkehda,Mustard,Mustard,FAQ,09-05-2025,5545,5769,5769
Madhya Pradesh,Shajapur,Shajapur,Coriander(Leaves),Coriander,FAQ,09-05-2025,7550,7550,7550
Madhya Pradesh,Shajapur,Shajapur,Kabuli Chana(Chickpeas-White),Bitkey,FAQ,09-05-2025,5300,5455,5455
Madhya Pradesh,Shajapur,Shajapur,Onion,Medium,Non-FAQ,09-05-2025,279,783,783
Madhya Pradesh,Shajapur,Shujalpur,Bengal Gram(Gram)(Whole),Chana Kanta,FAQ,09-05-2025,5460,5460,5460
Madhya Pradesh,Shajapur,Shujalpur,Bengal Gram(Gram)(Whole),Gram,FAQ,09-05-2025,5400,5730,5501
Madhya Pradesh,Shajapur,Shujalpur,Garlic,Desi,FAQ,09-05-2025,1100,7500,3500
Madhya Pradesh,Shajapur,Shujalpur,Kabuli Chana(Chickpeas-White),Dollar Gram,FAQ,09-05-2025,5380,9861,9200
Madhya Pradesh,Shajapur,Shujalpur,Onion,Red,FAQ,09-05-2025,100,1256,551
Madhya Pradesh,Sheopur,Sheopurbadod,Mustard,Mustard,FAQ,09-05-2025,5840,5840,5840
Madhya Pradesh,Sheopur,Vijaypur,Arhar (Tur/Red Gram)(Whole),Arhar Dal(Tur),FAQ,09-05-2025,5100,5600,5600
Madhya Pradesh,Shivpuri,Badarwas,Bengal Gram(Gram)(Whole),Gram,FAQ,09-05-2025,5400,5600,5570
Madhya Pradesh,Shivpuri,Badarwas,Wheat,Wheat,Non-FAQ,09-05-2025,2350,2575,2490
Madhya Pradesh,Shivpuri,Barad,Mustard,Mustard,FAQ,09-05-2025,6000,6401,6311
Madhya Pradesh,Shivpuri,Karera,Wheat,Mill Quality,Non-FAQ,09-05-2025,2301,2306,2306
Madhya Pradesh,Shivpuri,Khanyadhana,Wheat,Mill Quality,Non-FAQ,09-05-2025,2295,2430,2420
Madhya Pradesh,Shivpuri,Kolaras,Bengal Gram(Gram)(Whole),Gram,FAQ,09-05-2025,5365,5845,5540
Madhya Pradesh,Shivpuri,Kolaras,Groundnut,Groundnut seed,Non-FAQ,09-05-2025,4450,4590,4590
Madhya Pradesh,Shivpuri,Kolaras,Lentil (Masur)(Whole),Masur Dal,FAQ,09-05-2025,5900,6465,6460
Madhya Pradesh,Shivpuri,Magroni,Wheat,Other,Non-FAQ,09-05-2025,2475,2479,2479
Madhya Pradesh,Shivpuri,Pohari,Mustard,Sarson(Black),Non-FAQ,09-05-2025,6010,6010,6010
Madhya Pradesh,Shivpuri,Rannod,Wheat,Wheat,FAQ,09-05-2025,2375,2380,2380
Madhya Pradesh,Shivpuri,Shivpuri,Soyabean,Soyabeen,FAQ,09-05-2025,4055,4280,4145
Madhya Pradesh,Shivpuri,Shivpuri,Wheat,Wheat,FAQ,09-05-2025,2325,2470,2440
Madhya Pradesh,Tikamgarh,Jatara,Wheat,Mill Quality,Non-FAQ,09-05-2025,2456,2628,2603
Madhya Pradesh,Tikamgarh,Khargapur,Wheat,Mill Quality,FAQ,09-05-2025,2425,2432,2428
Madhya Pradesh,Ujjain,Khachrod,Soyabean,Soyabeen,FAQ,09-05-2025,3251,4420,4200
Madhya Pradesh,Ujjain,Nagda,Wheat,Wheat,FAQ,09-05-2025,2410,2640,2460
Madhya Pradesh,Ujjain,Tarana,Wheat,Lokwan,FAQ,09-05-2025,2450,2450,2450
Madhya Pradesh,Ujjain,Ujjain,Garlic,Garlic,FAQ,09-05-2025,850,8751,2000
Madhya Pradesh,Ujjain,Ujjain,Green Peas,Pea,FAQ,09-05-2025,4900,4900,4900
Madhya Pradesh,Ujjain,Ujjain,Potato,Desi,FAQ,09-05-2025,815,815,815
Madhya Pradesh,Vidisha,Ganjbasoda,Bengal Gram(Gram)(Whole),Gram,FAQ,09-05-2025,5000,5801,5700
Madhya Pradesh,Vidisha,Ganjbasoda,Lentil (Masur)(Whole),Masur Dal,FAQ,09-05-2025,5600,6470,6300
Madhya Pradesh,Vidisha,Ganjbasoda,Paddy(Dhan)(Common),Paddy,FAQ,09-05-2025,2960,3185,3185
Madhya Pradesh,Vidisha,Ganjbasoda,Wheat,Wheat,FAQ,09-05-2025,2400,2572,2572
Madhya Pradesh,Vidisha,Lateri,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),Non-FAQ,09-05-2025,5230,5230,5230
Madhya Pradesh,Vidisha,Shamshabad,Wheat,Mill Quality,FAQ,09-05-2025,2421,2452,2452
Madhya Pradesh,Vidisha,Sironj,Wheat,Wheat,FAQ,09-05-2025,2400,2600,2500
Maharashtra,Ahmednagar,Rahata,Chilly Capsicum,Other,Local,09-05-2025,2000,4000,3000
Maharashtra,Ahmednagar,Rahata,Cucumbar(Kheera),Other,Local,09-05-2025,500,2250,1375
Maharashtra,Ahmednagar,Rahata,Mango (Raw-Ripe),Other,Local,09-05-2025,1000,1000,1000
Maharashtra,Ahmednagar,Rahata,Potato,Other,Local,09-05-2025,1700,1700,1700
Maharashtra,Ahmednagar,Rahata,Spinach,Other,Local,09-05-2025,10,10,10
Maharashtra,Ahmednagar,Rahuri(Vambori),Wheat,Other,FAQ,09-05-2025,2600,2625,2612
Maharashtra,Ahmednagar,Sangamner,Tomato,Other,Local,09-05-2025,500,1250,875
Maharashtra,Ahmednagar,Shevgaon,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,5300,5350,5350
Maharashtra,Ahmednagar,Shrirampur,Bhindi(Ladies Finger),Other,Local,09-05-2025,1500,2500,2000
Maharashtra,Ahmednagar,Shrirampur,Brinjal,Other,Local,09-05-2025,800,1200,1000
Maharashtra,Ahmednagar,Shrirampur,Cabbage,Other,Local,09-05-2025,300,500,400
Maharashtra,Ahmednagar,Shrirampur,Cauliflower,Other,Local,09-05-2025,400,800,600
Maharashtra,Ahmednagar,Shrirampur,Green Chilli,Other,Local,09-05-2025,3000,4000,3550
Maharashtra,Ahmednagar,Shrirampur,Karbuja(Musk Melon),Other,Local,09-05-2025,1000,1500,1250
Maharashtra,Ahmednagar,Shrirampur,Tamarind Fruit,Other,Local,09-05-2025,3600,5000,4300
Maharashtra,Ahmednagar,Shrirampur,Water Melon,Other,Local,09-05-2025,1000,1200,1100
Maharashtra,Akola,Akola,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6835,7460,7290
Maharashtra,Akola,Akola,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,4900,5645,5500
Maharashtra,Akola,Akola,Soyabean,Yellow,Non-FAQ,09-05-2025,3695,4340,4165
Maharashtra,Akola,Akola,Wheat,Other,FAQ,09-05-2025,2435,2800,2590
Maharashtra,Akola,Akola,Wheat,Sharbati,FAQ,09-05-2025,2900,3500,3300
Maharashtra,Amarawati,Amarawati,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,5400,5549,5474
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Beetroot,Other,Local,09-05-2025,1200,1600,1400
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Carrot,Other,Local,09-05-2025,2200,2600,2400
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Coriander(Leaves),Other,Local,09-05-2025,1000,1200,1100
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Garlic,Other,Local,09-05-2025,5000,11000,8000
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Green Chilli,Other,Local,09-05-2025,3200,3600,3400
Maharashtra,Amarawati,Amrawati(Frui & Veg. Market),Spinach,Other,Local,09-05-2025,1200,1600,1400
Maharashtra,Amarawati,Daryapur,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6200,7355,7100
Maharashtra,Beed,Majalgaon,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6300,6956,6750
Maharashtra,Beed,Majalgaon,Green Gram (Moong)(Whole),Green (Whole),Non-FAQ,09-05-2025,6601,6601,6601
Maharashtra,Buldhana,Chikali,Soyabean,Yellow,Non-FAQ,09-05-2025,3850,4700,4275
Maharashtra,Buldhana,Deoulgaon Raja,Wheat,Other,FAQ,09-05-2025,2425,2900,2700
Maharashtra,Buldhana,Jalgaon Jamod(Aasalgaon),Bengal Gram(Gram)(Whole),Average (Whole),Non-FAQ,09-05-2025,5400,5600,5500
Maharashtra,Buldhana,Jalgaon Jamod(Aasalgaon),Maize,Yellow,Non-FAQ,09-05-2025,1800,2000,1900
Maharashtra,Buldhana,Jalgaon Jamod(Aasalgaon),Soyabean,Yellow,Non-FAQ,09-05-2025,4000,4200,4100
Maharashtra,Buldhana,Malkapur,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6600,7390,7151
Maharashtra,Buldhana,Malkapur,Soyabean,Yellow,Non-FAQ,09-05-2025,3700,4315,4075
Maharashtra,Buldhana,Sindkhed Raja,Soyabean,Yellow,Non-FAQ,09-05-2025,3700,4300,4200
Maharashtra,Chandrapur,Brahmpuri,Paddy(Dhan)(Common),Other,FAQ,09-05-2025,2400,2600,2500
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Bitter gourd,Other,Local,09-05-2025,1500,3000,2000
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Cabbage,Other,Local,09-05-2025,300,500,400
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Carrot,Other,Local,09-05-2025,1200,2000,1500
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Cauliflower,Other,Local,09-05-2025,1000,1500,1200
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Garlic,Other,Local,09-05-2025,7000,10000,9000
Maharashtra,Chandrapur,Chandrapur(Ganjwad),Methi(Leaves),Other,Local,09-05-2025,2000,3500,3000
Maharashtra,Chandrapur,Rajura,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,5200,5630,5600
Maharashtra,Chattrapati Sambhajinagar,Chattrapati Sambhajinagar,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,5450,5450,5450
Maharashtra,Chattrapati Sambhajinagar,Fulmbri,Maize,Other,FAQ,09-05-2025,2275,2410,2325
Maharashtra,Chattrapati Sambhajinagar,Paithan,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,09-05-2025,1800,2366,2231
Maharashtra,Chattrapati Sambhajinagar,Sillod,Maize,Yellow,Non-FAQ,09-05-2025,2100,2150,2150
Maharashtra,Dharashiv(Usmanabad),Dharashiv,Karbuja(Musk Melon),Other,Local,09-05-2025,1300,1300,1300
Maharashtra,Dharashiv(Usmanabad),Murum,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6600,6900,6790
Maharashtra,Dharashiv(Usmanabad),Murum,Jowar(Sorghum),Jowar ( White),Local,09-05-2025,2500,2500,2500
Maharashtra,Dharashiv(Usmanabad),Paranda,Jowar(Sorghum),Other,Non-FAQ,09-05-2025,1800,2150,1800
Maharashtra,Dharashiv(Usmanabad),Tuljapur,Black Gram (Urd Beans)(Whole),Other,Non-FAQ,09-05-2025,6500,7100,7000
Maharashtra,Dharashiv(Usmanabad),Tuljapur,Jowar(Sorghum),Jowar ( White),Local,09-05-2025,2300,3200,3000
Maharashtra,Dharashiv(Usmanabad),Tuljapur,Soyabean,Other,Local,09-05-2025,4200,4200,4200
Maharashtra,Dhule,Dhule,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,4800,6005,5740
Maharashtra,Dhule,Dondaicha,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,09-05-2025,2162,2541,2531
Maharashtra,Hingoli,Hingoli,Jowar(Sorghum),Other,Local,09-05-2025,1600,2045,1822
Maharashtra,Hingoli,Hingoli,Turmeric,Other,Local,09-05-2025,10000,12500,11250
Maharashtra,Hingoli,Sengoan,Turmeric,Other,Local,09-05-2025,10000,12300,11500
Maharashtra,Jalana,Jalana,Black Gram (Urd Beans)(Whole),Other,Non-FAQ,09-05-2025,7281,7281,7281
Maharashtra,Jalana,Jalana,Gur(Jaggery),Yellow,Local,09-05-2025,3500,4276,3855
Maharashtra,Jalana,Mantha,Jowar(Sorghum),Other,Local,09-05-2025,2150,2500,2400
Maharashtra,Jalgaon,Amalner,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,5700,6100,6100
Maharashtra,Jalgaon,Bhusaval,Garlic,Other,Local,09-05-2025,6500,6500,6500
Maharashtra,Jalgaon,Bhusaval,Lime,Other,Local,09-05-2025,5000,6500,5500
Maharashtra,Jalgaon,Bhusaval,Sweet Pumpkin,Other,Local,09-05-2025,1000,1000,1000
Maharashtra,Latur,Ahmedpur,Maize,Other,Non-FAQ,09-05-2025,1801,1900,1850
Maharashtra,Latur,Aurad Shahajani,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,5461,5649,5555
Maharashtra,Latur,Aurad Shahajani,Wheat,Maharashtra 2189,FAQ,09-05-2025,2425,3000,2712
Maharashtra,Mumbai,Mumbai,Arhar Dal(Tur Dal),Other,Local,09-05-2025,7200,15000,12000
Maharashtra,Mumbai,Mumbai,Banana - Green,Other,Local,09-05-2025,1600,2400,2000
Maharashtra,Mumbai,Mumbai,Chili Red,Other,Local,09-05-2025,14100,28100,21100
Maharashtra,Mumbai,Mumbai,Coriander(Leaves),Other,Local,09-05-2025,600,1000,800
Maharashtra,Mumbai,Mumbai,Cucumbar(Kheera),Other,Local,09-05-2025,2400,2800,2600
Maharashtra,Mumbai,Mumbai,Jowar(Sorghum),Other,Local,09-05-2025,2700,6000,5000
Maharashtra,Mumbai,Mumbai,Little gourd (Kundru),Other,Local,09-05-2025,2000,3000,2500
Maharashtra,Mumbai,Mumbai,Mango (Raw-Ripe),Other,Local,09-05-2025,2000,3000,2500
Maharashtra,Mumbai,Mumbai,Mustard,Other,FAQ,09-05-2025,6100,7100,6600
Maharashtra,Mumbai,Mumbai,Onion Green,Other,Local,09-05-2025,500,700,600
Maharashtra,Mumbai,Mumbai,Snakeguard,Other,Local,09-05-2025,2600,3000,2800
Maharashtra,Mumbai,Mumbai,Spinach,Other,Local,09-05-2025,500,800,650
Maharashtra,Mumbai,Mumbai,Sweet Potato,Other,Local,09-05-2025,1600,2200,1900
Maharashtra,Mumbai,Mumbai,Tomato,Other,Local,09-05-2025,1000,1500,1250
Maharashtra,Mumbai,Mumbai- Fruit Market,Chikoos(Sapota),Other,Local,09-05-2025,4000,5000,4500
Maharashtra,Mumbai,Mumbai- Fruit Market,Grapes,Other,Local,09-05-2025,5000,7000,6000
Maharashtra,Mumbai,Mumbai- Fruit Market,Pomegranate,Other,Local,09-05-2025,8000,14000,11000
Maharashtra,Nagpur,Hingna,Ginger(Green),Other,Local,09-05-2025,3200,5000,4100
Maharashtra,Nagpur,Hingna,Green Chilli,Other,Local,09-05-2025,3000,4000,3333
Maharashtra,Nagpur,Hingna,Mango (Raw-Ripe),Other,Local,09-05-2025,1500,3000,2166
Maharashtra,Nagpur,Hingna,Spinach,Other,Local,09-05-2025,1500,2800,1900
Maharashtra,Nagpur,Kalmeshwar,Coriander(Leaves),Other,Local,09-05-2025,3120,3500,3340
Maharashtra,Nagpur,Kalmeshwar,Raddish,Other,Local,09-05-2025,1615,2000,1830
Maharashtra,Nagpur,Katol,Soyabean,Yellow,Non-FAQ,09-05-2025,3300,4250,4050
Maharashtra,Nagpur,Nagpur,Apple,Other,Local,09-05-2025,11000,13000,12500
Maharashtra,Nagpur,Nagpur,Banana,Khandesh,Local,09-05-2025,450,550,525
Maharashtra,Nagpur,Nagpur,Chikoos(Sapota),Other,Local,09-05-2025,1000,3000,2500
Maharashtra,Nagpur,Nagpur,Chili Red,Other,Local,09-05-2025,10000,13000,12250
Maharashtra,Nagpur,Nagpur,Corriander seed,Other,Local,09-05-2025,6200,6400,6350
Maharashtra,Nagpur,Nagpur,Mango,Other,Local,09-05-2025,4500,5500,5250
Maharashtra,Nagpur,Savner,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6575,7245,7000
Maharashtra,Nagpur,Savner,Maize,Other,Non-FAQ,09-05-2025,2193,2193,2193
Maharashtra,Nanded,Kinwat,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6800,6900,6850
Maharashtra,Nanded,Mukhed,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6900,7000,6900
Maharashtra,Nanded,Mukhed,Bengal Gram(Gram)(Whole),Other,FAQ,09-05-2025,5700,5700,5700
Maharashtra,Nashik,Ghoti,Cabbage,Other,Local,09-05-2025,800,900,850
Maharashtra,Nashik,Ghoti,Tomato,Other,Local,09-05-2025,1500,1800,1650
Maharashtra,Nashik,Lasalgaon,Onion,Other,Local,09-05-2025,500,1571,1125
Maharashtra,Nashik,Lasalgaon(Vinchur),Onion,Other,Local,09-05-2025,500,1351,1100
Maharashtra,Nashik,Nandgaon,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,09-05-2025,2050,2624,2350
Maharashtra,Nashik,Nandgaon,Bengal Gram(Gram)(Whole),Other,FAQ,09-05-2025,5650,6800,5700
Maharashtra,Nashik,Nasik,Apple,Other,Local,09-05-2025,6000,15000,10000
Maharashtra,Nashik,Nasik,Banana,Khandesh,Local,09-05-2025,900,2000,1500
Maharashtra,Nashik,Nasik,Brinjal,Other,Local,09-05-2025,1750,5000,3000
Maharashtra,Nashik,Nasik,Chilly Capsicum,Other,Local,09-05-2025,2500,4375,3437
Maharashtra,Nashik,Nasik,Cucumbar(Kheera),Other,Local,09-05-2025,750,2500,1875
Maharashtra,Nashik,Nasik,Karbuja(Musk Melon),Other,Local,09-05-2025,800,2200,1600
Maharashtra,Nashik,Nasik,Pomegranate,Other,Local,09-05-2025,501,13000,5500
Maharashtra,Nashik,Nasik,Ridgeguard(Tori),Other,Local,09-05-2025,2916,5833,4166
Maharashtra,Nashik,Satana,Maize,Other,Non-FAQ,09-05-2025,2050,2121,2096
Maharashtra,Parbhani,Parbhani,Bengal Gram(Gram)(Whole),Other,FAQ,09-05-2025,5650,5700,5650
Maharashtra,Parbhani,Parbhani,Soyabean,Yellow,Non-FAQ,09-05-2025,4000,4250,4200
Maharashtra,Pune,Pune,Astera,Other,Local,09-05-2025,4,10,7
Maharashtra,Pune,Pune,Beans,Other,Local,09-05-2025,5000,10000,7500
Maharashtra,Pune,Pune,Corriander seed,Other,Local,09-05-2025,9000,13000,11000
Maharashtra,Pune,Pune,Maize,Deshi Red,FAQ,09-05-2025,2500,2700,2600
Maharashtra,Pune,Pune,Pear(Marasebu),Other,Local,09-05-2025,5500,8500,7000
Maharashtra,Pune,Pune(Moshi),Beetroot,Other,Local,09-05-2025,3000,4000,3500
Maharashtra,Pune,Pune(Moshi),Carrot,Other,Local,09-05-2025,3000,3000,3000
Maharashtra,Pune,Pune(Moshi),Lime,Other,Local,09-05-2025,7000,10000,8500
Maharashtra,Pune,Pune(Moshi),Mango,Other,Local,09-05-2025,6000,20000,13000
Maharashtra,Pune,Pune(Moshi),Ridgeguard(Tori),Other,Local,09-05-2025,4000,4000,4000
Maharashtra,Pune,Pune(Moshi),Sweet Potato,Other,Local,09-05-2025,2000,2000,2000
Maharashtra,Pune,Pune(Pimpri),Bottle gourd,Other,Local,09-05-2025,2000,3000,2500
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,09-05-2025,2500,3500,3000
Maharashtra,Pune,Pune(Pimpri),Coriander(Leaves),Other,Local,09-05-2025,7,10,9
Maharashtra,Pune,Pune(Pimpri),Mango (Raw-Ripe),Other,Local,09-05-2025,2000,3000,2500
Maharashtra,Pune,Pune(Pimpri),Onion,Local,Local,09-05-2025,1200,1300,1250
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Guar,Other,Local,09-05-2025,1000,3000,2000
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Sweet Pumpkin,Other,Local,09-05-2025,1500,2000,1800
Maharashtra,Ratnagiri,Ratnagiri (Nachane),Tomato,Other,Local,09-05-2025,8000,11000,9000
Maharashtra,Sangli,"Sangli(Phale, Bhajipura Market)",Apple,Other,Local,09-05-2025,5000,13000,9000
Maharashtra,Satara,Patan,Bhindi(Ladies Finger),Other,Local,09-05-2025,1500,2500,2000
Maharashtra,Satara,Patan,Ginger(Green),Other,Local,09-05-2025,1200,1600,1400
Maharashtra,Satara,Patan,Green Chilli,Other,Local,09-05-2025,1500,2000,1750
Maharashtra,Satara,Vai,Ridgeguard(Tori),Other,Local,09-05-2025,3500,5000,4250
Maharashtra,Sholapur,Karmala,Bajra(Pearl Millet/Cumbu),Other,Non-FAQ,09-05-2025,2200,2200,2200
Maharashtra,Sholapur,Mangal Wedha,Bhindi(Ladies Finger),Other,Local,09-05-2025,700,3100,2500
Maharashtra,Sholapur,Solapur,Apple,Other,Local,09-05-2025,9000,14000,12000
Maharashtra,Sholapur,Solapur,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6400,6400,6400
Maharashtra,Sholapur,Solapur,Brinjal,Other,Local,09-05-2025,700,3500,1800
Maharashtra,Sholapur,Solapur,Cabbage,Other,Local,09-05-2025,300,500,400
Maharashtra,Sholapur,Solapur,Cucumbar(Kheera),Other,Local,09-05-2025,700,4000,1600
Maharashtra,Sholapur,Solapur,Guar,Other,Local,09-05-2025,2000,5000,3000
Maharashtra,Sholapur,Solapur,Karbuja(Musk Melon),Other,Local,09-05-2025,400,2500,1500
Maharashtra,Sholapur,Solapur,Methi(Leaves),Other,Local,09-05-2025,400,1600,1200
Maharashtra,Sholapur,Solapur,Onion Green,Other,Local,09-05-2025,400,600,500
Maharashtra,Sholapur,Solapur,Pineapple,Other,Local,09-05-2025,1500,4000,2500
Maharashtra,Sholapur,Solapur,Potato,Local,Local,09-05-2025,1450,1900,1700
Maharashtra,Sholapur,Solapur,Rice,Other,Local,09-05-2025,3270,6940,3705
Maharashtra,Thane,Kalyan,Bitter gourd,Other,Local,09-05-2025,2500,3200,2850
Maharashtra,Thane,Kalyan,Carrot,Other,Local,09-05-2025,1000,1500,1250
Maharashtra,Thane,Kalyan,Cauliflower,Other,Local,09-05-2025,1600,2200,1900
Maharashtra,Thane,Kalyan,Chilly Capsicum,Other,Local,09-05-2025,4500,5000,4750
Maharashtra,Thane,Kalyan,Drumstick,Other,Local,09-05-2025,2500,3500,3250
Maharashtra,Thane,Kalyan,Garlic,Other,Local,09-05-2025,6000,15000,7500
Maharashtra,Thane,Kalyan,Lime,Other,Local,09-05-2025,6000,8000,7000
Maharashtra,Thane,Kalyan,Mataki,Other,Local,09-05-2025,6200,7200,6700
Maharashtra,Thane,Kalyan,Onion Green,Other,Local,09-05-2025,30,40,35
Maharashtra,Thane,Kalyan,Spinach,Other,Local,09-05-2025,17,20,18
Maharashtra,Thane,Murbad,Beans,Other,Local,09-05-2025,6500,7500,7000
Maharashtra,Thane,Murbad,Bitter gourd,Other,Local,09-05-2025,3500,4500,4000
Maharashtra,Thane,Murbad,Chilly Capsicum,Other,Local,09-05-2025,3500,4500,4000
Maharashtra,Thane,Palghar,Wheat,Other,FAQ,09-05-2025,3045,3045,3045
Maharashtra,Thane,Ulhasnagar,Rice,Other,Local,09-05-2025,4000,5000,4500
Maharashtra,Vashim,Karanja,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6605,7300,7050
Maharashtra,Vashim,Karanja,Bengal Gram(Gram)(Whole),Other,Non-FAQ,09-05-2025,5535,5625,5580
Maharashtra,Wardha,Hinganghat,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6000,7450,6400
Maharashtra,Wardha,Hinganghat,Green Gram (Moong)(Whole),Green (Whole),Non-FAQ,09-05-2025,6200,6900,6400
Maharashtra,Wardha,Sindi(Selu),Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,09-05-2025,6950,7250,7150
Maharashtra,Yavatmal,Vani,Bengal Gram(Gram)(Whole),Other,FAQ,09-05-2025,5665,5665,5665
Maharashtra,Yavatmal,Yeotmal,Wheat,Other,FAQ,09-05-2025,2500,2560,2530
Nagaland,Kohima,Kohima,Cabbage,Cabbage,FAQ,09-05-2025,4000,4200,4100
Nagaland,Kohima,Kohima,Green Chilli,Green Chilly,FAQ,09-05-2025,16000,16200,16100
Nagaland,Tsemenyu,Tsemenyu,Papaya,Papaya-Organic,Medium,09-05-2025,4000,5000,4500
